outcome,outcome_clean,temp1,melting_temp2,annealing_temp2,extension_temp2,cycles2,temp3,band_size,dna_amt,t1(sec),melting_t2(sec),annealing_t3(sec),extension_t4(sec),t5(sec),Tm_p1_p3orig,Tm_p2_p3orig,Tm_p1_p3,Tm_p2_p3,Tm_p1_BSU,Tm_p2_BSU,Tm_dif_IDT,HPin_Tm_Max,Heterodimer_tm,Homodimer_maxTm,GC_ClampMin,GC_ClampMax,MaxTm_IDT,MinTm_IDT,MaxGC,MinGC,MaxPlen,MinPlen,TotPrimer
1,1,94,94,60,68,25,68,400,200,30,30,30,30,300,56.18442342,54.60959782,56.41272862,55.79099658,59.92863477,58.22588139,0.38535791,52.35830917,0,0,37,38,55.32789373,54.94253582,66.66666667,40.74074074,27,18,0.5
1,0,98,98,71,72,30,72,1100,200,30,10,30,45,600,56.55154525,56.52696386,58.36305559,58.22736042,60.6324438,59.96657707,0.219646055,48.94547456,0,0,35,41,57.36331408,57.14366802,54.54545455,52.17391304,23,22,1
1,0,98,98,69,72,30,72,1100,200,30,10,30,45,600,56.55154525,56.52696386,58.36305559,58.22736042,60.6324438,59.96657707,0.219646055,48.94547456,0,0,35,41,57.36331408,57.14366802,54.54545455,52.17391304,23,22,1
1,1,98,98,71,72,30,72,1100,200,30,10,30,45,600,55.45101575,54.88580213,57.44985254,56.61754665,59.92367364,59.35316054,0.984986952,49.69992942,0,0,27,34,56.99388799,56.00890104,45.83333333,40.74074074,27,24,1
1,1,94,94,57,68,35,68,1060,20,60,30,30,70,600,55.45101575,54.88580213,57.60643206,56.67459032,60.70031947,60.11991885,0.96636501,50.02995114,0,0,27,34,57.81867179,56.85230678,45.83333333,40.74074074,27,24,1
1,0,94,94,60,72,35,72,1060,20,90,30,30,80,600,57.16233019,57.33165644,59.66845669,58.96274847,62.22387129,62.29140216,0.836711554,40.58222751,2.271436351,0,32,39,59.77298153,58.93626998,48,36.36363636,33,25,0.71
1,0,94,94,60,72,35,72,1060,20,90,30,30,80,600,57.16233019,57.2665435,59.66845669,59.16345698,62.22387129,62.27128175,0.594927529,42.53702918,2.271436351,0,30,32,59.77298153,59.17805401,44.44444444,36.36363636,33,27,0.71
1,0,98,98,69,72,30,72,1060,20,1830,10,30,45,600,56.93526583,56.52696386,58.82087104,58.22736042,61.0207985,59.96657707,0.747139382,42.53170259,0,0,35,41,57.89080741,57.14366802,54.54545455,50,24,22,1
1,1,98,98,71,72,30,72,1060,20,1830,10,30,45,600,55.45101575,54.88580213,57.44985254,56.61754665,59.92367364,59.35316054,0.984986952,49.69992942,0,0,27,34,56.99388799,56.00890104,45.83333333,40.74074074,27,24,1
1,1,98,98,64,72,40,72,1060,20,1830,10,30,35,600,56.17290096,56.16818081,58.35295335,57.81366126,60.71445339,61.31399461,0.949651395,43.84501577,0,4.227707149,31,35,57.6731916,56.72354021,54.54545455,42.85714286,28,22,1
0,0,98,98,64,72,40,72,1060,20,1830,10,30,35,600,50.42699641,52.47504522,51.59276598,53.74252946,53.83568613,56.68063476,1.79056086,0,0,0,29,37,53.33840132,51.54784046,45.45454545,39.13043478,23,22,1
1,1,94,94,60,68,25,68,400,200,1830,30,30,30,300,56.18442342,54.60959782,56.41272862,55.79099658,59.92863477,58.22588139,0.38535791,52.35830917,0,0,37,38,55.32789373,54.94253582,66.66666667,40.74074074,27,18,0.5
1,1,94,94,60,68,25,68,400,200,1830,30,30,30,300,56.18442342,54.60959782,56.41272862,55.79099658,59.92863477,58.22588139,0.38535791,52.35830917,0,0,37,38,55.32789373,54.94253582,66.66666667,40.74074074,27,18,0.5
0,0,98,98,70,72,35,72,2800,0,1830,10,30,90,300,57.44695004,54.6981992,58.97291095,56.79034165,61.38084797,59.94478667,1.816064534,0,0,0,29,31,57.77843037,55.96236583,57.14285714,48,25,21,1
1,1,94,94,59,65,35,65,2800,0,1830,30,45,161,600,57.44695004,54.6981992,58.54290898,56.47613834,60.4136659,59.17856573,1.763299099,0,0,0,29,31,57.86166997,56.09837087,57.14285714,48,25,21,0.8
0,0,98,98,64,72,35,72,1806,0,1830,10,20,70,600,56.89974008,52.46633281,57.55571136,53.49798103,60.4787308,58.184488,3.889563352,84.56491869,0.89844981,3.447209142,39,43,55.68503547,51.79547212,75,75,16,16,1
0,0,98,98,71,72,35,72,1851,0,1830,10,20,70,600,56.20600067,57.0553958,57.91453671,59.31996734,60.84023822,61.73857303,1.810406222,48.66383373,0,0,30,36,58.64533512,56.8349289,54.54545455,42.85714286,28,22,1
0,0,98,98,56,72,35,72,2265,0,1830,10,20,70,600,57.02355736,46.10130051,58.16194971,46.66224921,60.89387489,48.80241081,9.454747568,40.34230076,0,0,37,39,56.63400559,47.17925802,66.66666667,30.43478261,23,18,1
1,0,98,98,65,72,35,72,4200,0,1830,10,30,150,600,53.7388139,55.22943068,54.51595882,56.49536867,56.51627228,59.08814578,2.275794454,62.28197992,0,0,34,40,55.10733682,52.83154236,70.58823529,63.15789474,19,17,1
0,0,98,98,65,72,35,72,4200,0,1830,10,30,150,600,53.7388139,54.24801552,54.51595882,55.32823597,56.51627228,61.73093919,0.786710202,62.28197992,0,12.48028749,34,38,53.61825256,52.83154236,75,70.58823529,17,16,1
0,0,98,98,65,72,35,72,4200,0,1830,10,30,150,600,55.41205546,55.22943068,57.03784348,56.49536867,60.90263937,59.08814578,0.697907321,36.56975755,5.990585884,0,40,40,55.80524414,55.10733682,63.15789474,60,20,19,1
1,1,98,98,67,72,35,72,2100,0,1830,10,20,60,600,56.89872332,54.73968044,58.14837145,56.26205608,60.0743625,57.29327755,1.073571654,58.39232785,0,21.60751148,32,34,56.73978997,55.66621832,63.15789474,44,25,19,1
1,1,98,98,67,72,35,72,2100,0,1830,10,20,60,600,57.32125462,53.64788393,58.48542179,54.72843116,61.96518608,59.10835689,3.834343786,42.37625295,0,9.944493316,34,39,56.96041355,53.12606976,70.58823529,66.66666667,18,17,1
1,0,98,98,63,72,35,72,1668,0,1830,10,45,60,600,57.77645652,53.48492076,58.22552898,55.17487665,62.12508754,56.2172796,1.541792514,41.0589509,0,13.01527487,34,44,56.15114729,54.60935477,80,44,25,15,1
0,0,98,98,67,72,35,72,3336,0,1830,10,20,90,600,55.03881606,56.73785389,56.38522984,59.04527174,58.99765634,61.47198236,3.360944506,0,0,0,30,39,58.37765402,55.01670952,63.15789474,42.85714286,28,19,1
0,0,95,95,55,72,21,72,950,65,180,30,30,60,180,60.61644904,69.62634043,65.04028836,75.07332153,66.84086093,76.93398945,8.39726743,50.31372852,8.954900199,22.67641007,25,38,72.63989042,64.24262299,57.89473684,37.14285714,38,35,8
0,0,95,95,55,72,22,72,950,65,180,30,30,120,180,60.61644904,69.62634043,65.04028836,75.07332153,66.84086093,76.93398945,8.39726743,50.31372852,8.954900199,22.67641007,25,38,72.63989042,64.24262299,57.89473684,37.14285714,38,35,8
1,1,95,95,55,72,20,68,950,65,300,60,60,360,420,60.61644904,69.62634043,65.04028836,75.07332153,66.84086093,76.93398945,8.39726743,50.31372852,8.954900199,22.67641007,25,38,72.63989042,64.24262299,57.89473684,37.14285714,38,35,8
1,1,95,95,55,72,20,68,950,65,300,60,60,360,420,60.61644904,69.62634043,63.12714792,73.30850484,64.88827425,75.14365602,8.561103884,50.31372852,3.684323487,18.84646882,25,38,70.89976573,62.33866184,57.89473684,37.14285714,38,35,0.8
0,0,95,95,55,72,30,68,8300,104,300,60,60,1080,420,60.61644904,66.76290348,63.88586427,71.08404796,65.66259381,74.00753254,6.180117337,58.23633902,20.81107165,21.097675,33,38,69.27386153,63.09374419,51.42857143,37.14285714,35,35,2
0,0,95,95,55,72,30,68,8300,104,300,60,60,1080,420,60.61644904,66.76290348,63.12714792,70.29579574,64.88827425,73.20328647,6.155284795,58.23633902,19.21097858,19.56611299,33,38,68.49394664,62.33866184,51.42857143,37.14285714,35,35,0.8
0,0,95,95,60,72,30,68,8300,104,300,60,60,1080,420,60.61644904,66.76290348,65.04028836,72.28352972,66.84086093,75.23143498,6.217996685,58.23633902,23.26549176,23.44554879,33,38,70.46061967,64.24262299,51.42857143,37.14285714,35,35,8
0,0,95,95,60,72,30,68,8300,208,300,60,60,1080,420,60.61644904,66.76290348,65.04028836,72.28352972,66.84086093,75.23143498,6.217996685,58.23633902,23.26549176,23.44554879,33,38,70.46061967,64.24262299,51.42857143,37.14285714,35,35,8
1,1,95,95,60,72,30,68,8300,104,300,60,60,1020,420,60.61644904,66.76290348,63.12714792,70.29579574,64.88827425,73.20328647,6.155284795,58.23633902,19.21097858,19.56611299,33,38,68.49394664,62.33866184,51.42857143,37.14285714,35,35,0.8
0,0,95,95,60,72,30,68,8300,104,300,60,60,1020,420,60.61644904,66.76290348,65.04028836,72.28352972,66.84086093,75.23143498,6.217996685,58.23633902,23.26549176,23.44554879,33,38,70.46061967,64.24262299,51.42857143,37.14285714,35,35,8
0,0,95,95,60,72,28,68,8300,150,300,60,60,1020,420,60.61644904,66.76290348,65.04028836,72.28352972,66.84086093,75.23143498,6.217996685,58.23633902,23.26549176,23.44554879,33,38,70.46061967,64.24262299,51.42857143,37.14285714,35,35,8
1,1,98,98,65,70,35,72,320,10,30,10,30,15,600,59.65217107,61.42211225,64.95149149,66.99937444,67.23373785,69.05638603,1.724162882,59.8353236,11.87762067,10.41726379,30,31,65.89493096,64.17076808,44.11764706,38.88888889,36,34,20
0,0,98,98,65,72,34,72,2725,50,120,30,30,120,600,66.46879344,68.47641389,70.60226766,72.65890509,72.40401239,75.0727808,1.980271386,40.6465033,0,26.95663841,24,24,70.81635085,68.83607947,47.91666667,47.82608696,48,46,1
0,0,98,98,65,72,34,72,2725,50,120,30,30,120,600,66.46879344,68.47641389,70.60226766,72.65890509,72.40401239,75.0727808,1.980271386,40.6465033,0,26.95663841,24,24,70.81635085,68.83607947,47.91666667,47.82608696,48,46,1
0,0,98,98,65,70,34,72,2725,50,120,30,30,120,600,66.46879344,68.47641389,70.60226766,72.65890509,72.40401239,75.0727808,1.980271386,40.6465033,0,26.95663841,24,24,70.81635085,68.83607947,47.91666667,47.82608696,48,46,1
0,0,98,98,65,73,34,72,2725,50,120,30,30,120,600,66.46879344,68.47641389,70.60226766,72.65890509,72.40401239,75.0727808,1.980271386,40.6465033,0,26.95663841,24,24,70.81635085,68.83607947,47.91666667,47.82608696,48,46,1
0,0,98,98,65,74,34,72,2725,50,120,30,30,120,600,66.46879344,68.47641389,70.60226766,72.65890509,72.40401239,75.0727808,1.980271386,40.6465033,0,26.95663841,24,24,70.81635085,68.83607947,47.91666667,47.82608696,48,46,1
0,0,95,95,63,72,25,72,560,50,300,60,60,300,300,66.8122051,69.73815571,70.32605187,73.52226597,71.7068539,77.71872531,2.116473337,59.20649419,4.366267478,30.66748067,38,42,70.99104655,68.87457321,63.33333333,43.18181818,44,30,1
1,1,95,95,62,72,35,72,560,50,300,60,60,300,300,66.8122051,69.73815571,70.32605187,73.52226597,71.7068539,77.71872531,2.116473337,59.20649419,4.366267478,30.66748067,38,42,70.99104655,68.87457321,63.33333333,43.18181818,44,30,1
1,1,95,95,63,72,35,72,560,50,300,60,60,300,300,66.8122051,69.73815571,70.32605187,73.52226597,71.7068539,77.71872531,2.116473337,59.20649419,4.366267478,30.66748067,38,42,70.99104655,68.87457321,63.33333333,43.18181818,44,30,1
0,0,95,95,56,72,35,68,235,1000,180,30,30,30,420,54.47571476,50.61273635,55.22416701,50.84986814,58.19076493,52.98829913,3.507116795,0,0,0,33,39,53.72299183,50.21587504,66.66666667,52.63157895,19,18,0.8
0,0,95,95,56,72,35,68,170,1000,180,30,30,30,420,56.85297424,50.61273635,57.72456197,50.84986814,59.7851359,52.98829913,6.182603284,45.49422825,0,0,32,33,56.39847832,50.21587504,60,52.63157895,20,19,0.8
0,0,95,95,56,72,35,68,210,1000,180,30,30,30,420,54.27293691,50.61273635,55.50224987,50.84986814,58.94962842,52.98829913,4.057987955,42.93381668,0,0,33,39,54.27386299,50.21587504,60,52.63157895,20,19,0.8
0,0,95,95,56,72,35,68,130,1000,180,30,30,30,420,59.721819,50.61273635,61.39037054,50.84986814,63.96990714,52.98829913,9.254026059,0,0,0,28,33,59.4699011,50.21587504,66.66666667,52.63157895,21,19,0.8
0,0,95,95,55,72,35,68,210,1000,180,30,30,30,420,54.27293691,50.61273635,55.50224987,50.84986814,58.94962842,52.98829913,4.057987955,42.93381668,0,0,39,42,54.27386299,50.21587504,60,52.63157895,20,19,0.8
0,0,95,95,55,72,35,68,235,1000,180,30,30,30,420,54.47571476,50.61273635,55.22416701,50.84986814,58.19076493,52.98829913,3.507116795,0,0,0,39,42,53.72299183,50.21587504,66.66666667,52.63157895,19,18,0.8
0,0,95,95,55,72,35,68,170,1000,180,30,30,30,420,56.85297424,50.61273635,57.72456197,50.84986814,59.7851359,52.98829913,6.182603284,45.49422825,0,0,32,42,56.39847832,50.21587504,60,52.63157895,20,19,0.8
1,1,95,95,55,72,35,72,150,1000,180,30,30,30,420,52.5751938,51.56410184,54.00875102,52.01525868,56.38100629,53.59273256,2.480338516,0,0,0,35,37,53.41457614,50.93423762,61.11111111,45.83333333,24,18,0.8
1,1,95,95,55,72,35,72,150,1000,180,30,30,30,420,52.5751938,51.56410184,54.00875102,52.01525868,56.38100629,53.59273256,2.480338516,0,0,0,35,37,53.41457614,50.93423762,61.11111111,45.83333333,24,18,0.8
1,1,95,95,55,72,35,72,142,1000,180,30,30,30,420,56.3182614,57.24095924,57.09574137,58.22804738,60.56466506,61.83698984,1.170875967,54.92103134,0,5.68706472,31,39,56.84163131,55.67075534,63.15789474,63.15789474,19,19,0.8
1,1,95,95,55,72,35,72,142,1000,180,30,30,30,420,56.3182614,57.24095924,57.09574137,58.22804738,60.56466506,61.83698984,1.170875967,54.92103134,0,5.68706472,31,39,56.84163131,55.67075534,63.15789474,63.15789474,19,19,0.8
1,1,95,95,55,72,35,72,174,1000,180,30,30,30,420,50.9487459,52.06380987,51.2631805,52.6952663,53.45748722,54.86623444,1.528939818,0,0,0,30,33,52.17467766,50.64573784,52.63157895,50,20,19,0.8
1,1,95,95,55,72,35,72,174,1000,180,30,30,30,420,50.9487459,52.06380987,51.2631805,52.6952663,53.45748722,54.86623444,1.528939818,0,0,0,30,33,52.17467766,50.64573784,52.63157895,50,20,19,0.8
1,1,95,95,55,72,35,72,160,1000,180,30,30,30,420,56.38145172,56.6517662,57.79723345,57.25695965,60.52866954,59.45569466,0.960433712,43.70507899,0,9.041539879,36,37,56.65781979,55.69738607,66.66666667,57.14285714,21,18,0.8
1,1,95,95,55,72,35,72,160,1000,180,30,30,30,420,56.38145172,56.6517662,57.79723345,57.25695965,60.52866954,59.45569466,0.960433712,43.70507899,0,9.041539879,36,37,56.65781979,55.69738607,66.66666667,57.14285714,21,18,0.8
1,1,95,95,55,72,35,72,180,1000,180,30,30,30,420,54.38106516,58.73287651,54.77874965,59.81131454,57.75895246,62.07882806,4.199162144,50.15379427,0,0,26,40,57.8624937,53.66333156,72.22222222,61.11111111,18,18,0.8
1,1,95,95,55,72,35,72,180,1000,180,30,30,30,420,54.38106516,58.73287651,54.77874965,59.81131454,57.75895246,62.07882806,4.199162144,50.15379427,0,0,26,40,57.8624937,53.66333156,72.22222222,61.11111111,18,18,0.8
1,1,95,95,55,72,35,72,150,1000,180,30,30,30,420,52.5751938,51.56410184,54.00875102,52.01525868,56.38100629,53.59273256,2.480338516,0,0,0,35,37,53.41457614,50.93423762,61.11111111,45.83333333,24,18,0.8
1,1,95,95,55,72,35,72,150,1000,180,30,30,30,420,52.5751938,51.56410184,54.00875102,52.01525868,56.38100629,53.59273256,2.480338516,0,0,0,35,37,53.41457614,50.93423762,61.11111111,45.83333333,24,18,0.8
1,1,95,95,55,72,35,72,142,1000,180,30,30,30,420,56.3182614,57.24095924,57.09574137,58.22804738,60.56466506,61.83698984,1.170875967,54.92103134,0,5.68706472,31,39,56.84163131,55.67075534,63.15789474,63.15789474,19,19,0.8
1,1,95,95,55,72,35,72,142,1000,180,30,30,30,420,56.3182614,57.24095924,57.09574137,58.22804738,60.56466506,61.83698984,1.170875967,54.92103134,0,5.68706472,31,39,56.84163131,55.67075534,63.15789474,63.15789474,19,19,0.8
1,1,95,95,55,72,35,72,174,1000,180,30,30,30,420,50.9487459,52.06380987,51.2631805,52.6952663,53.45748722,54.86623444,1.528939818,0,0,0,30,33,52.17467766,50.64573784,52.63157895,50,20,19,0.8
1,1,95,95,55,72,35,72,174,1000,180,30,30,30,420,50.9487459,52.06380987,51.2631805,52.6952663,53.45748722,54.86623444,1.528939818,0,0,0,30,33,52.17467766,50.64573784,52.63157895,50,20,19,0.8
1,1,95,95,55,72,35,72,160,1000,180,30,30,30,420,56.38145172,56.6517662,57.79723345,57.25695965,60.52866954,59.45569466,0.960433712,43.70507899,0,9.041539879,36,37,56.65781979,55.69738607,66.66666667,57.14285714,21,18,0.8
1,1,95,95,55,72,35,72,160,1000,180,30,30,30,420,56.38145172,56.6517662,57.79723345,57.25695965,60.52866954,59.45569466,0.960433712,43.70507899,0,9.041539879,36,37,56.65781979,55.69738607,66.66666667,57.14285714,21,18,0.8
1,1,95,95,55,72,35,72,180,1000,180,30,30,30,420,54.38106516,58.73287651,54.77874965,59.81131454,57.75895246,62.07882806,4.199162144,50.15379427,0,0,26,40,57.8624937,53.66333156,72.22222222,61.11111111,18,18,0.8
1,1,95,95,55,72,35,72,180,1000,180,30,30,30,420,54.38106516,58.73287651,54.77874965,59.81131454,57.75895246,62.07882806,4.199162144,50.15379427,0,0,26,40,57.8624937,53.66333156,72.22222222,61.11111111,18,18,0.8
1,0,95,95,55,72,35,72,170,1000,180,30,30,30,420,51.56410184,50.61273635,52.01525868,50.84986814,53.59273256,52.98829913,0.718362582,0,0,0,35,42,50.93423762,50.21587504,61.11111111,52.63157895,19,18,0.8
1,0,95,95,55,72,35,72,180,1000,180,30,30,30,420,56.6517662,50.61273635,57.25695965,50.84986814,59.45569466,52.98829913,5.481511037,43.70507899,0,0,36,42,55.69738607,50.21587504,66.66666667,52.63157895,19,18,0.8
1,0,95,95,55,72,35,72,162,1000,180,30,30,30,420,57.24095924,50.61273635,58.22804738,50.84986814,61.83698984,52.98829913,6.625756272,54.92103134,0,0,39,42,56.84163131,50.21587504,63.15789474,52.63157895,19,19,0.8
1,0,95,95,55,72,35,72,194,1000,180,30,30,30,420,52.06380987,50.61273635,52.6952663,50.84986814,54.86623444,52.98829913,1.958802623,0,0,0,33,42,52.17467766,50.21587504,52.63157895,50,20,19,0.8
1,0,95,95,55,72,35,72,200,1000,180,30,30,30,420,58.73287651,50.61273635,59.81131454,50.84986814,62.07882806,52.98829913,7.646618664,50.15379427,13.9175451,0,40,42,57.8624937,50.21587504,72.22222222,52.63157895,19,18,0.8
0,0,95,95,55,72,35,72,375,1000,180,30,30,30,420,55.59024515,50.61273635,56.96977511,50.84986814,60.51618317,52.98829913,5.544743522,52.16124734,0,0,40,42,55.76061856,50.21587504,60,52.63157895,20,19,0.8
0,0,95,95,55,72,35,72,671,1000,180,30,30,30,420,58.35948469,50.61273635,60.6252548,50.84986814,63.45511195,52.98829913,8.982971114,50.56982043,0,0,29,42,59.19884615,50.21587504,56,52.63157895,25,19,0.8
1,1,95,95,55,72,35,72,300,1000,180,30,30,30,420,58.18069509,50.61273635,60.02905843,50.84986814,61.30698849,52.98829913,8.580525637,45.79889371,7.270771358,0,35,42,58.79640068,50.21587504,54.16666667,52.63157895,24,19,0.8
0,0,95,95,55,72,35,72,991,1000,180,30,30,30,420,57.85336381,50.61273635,60.04905116,50.84986814,63.35481893,52.98829913,8.785282363,33.75705459,0,4.211047906,32,42,59.0011574,50.21587504,52.63157895,50,26,19,0.8
1,0,95,95,55,72,35,72,200,1000,180,30,30,30,420,57.96636809,50.61273635,59.72735675,50.84986814,62.65293179,52.98829913,8.267473223,0,0,0,35,42,58.48334826,50.21587504,54.16666667,52.63157895,24,19,0.8
1,1,95,95,55,72,35,72,161,1000,180,30,30,30,420,55.30119157,50.61273635,55.88822222,50.84986814,57.44213728,52.98829913,4.656292429,43.19746922,0,0,32,42,54.87216747,50.21587504,57.89473684,52.63157895,19,19,0.8
1,0,95,95,55,72,35,72,184,1000,180,30,30,30,420,57.35263293,50.61273635,59.38972299,50.84986814,62.53365528,52.98829913,7.905849053,48.16368579,0,0.286357567,34,42,58.12172409,50.21587504,56.52173913,52.63157895,23,19,0.8
1,0,95,95,55,72,35,72,400,1000,180,30,30,30,420,53.53795398,50.61273635,53.86810821,50.84986814,55.4191842,52.98829913,2.5259377,41.59855115,0,0,30,42,52.74181274,50.21587504,61.11111111,52.63157895,19,18,0.8
0,0,95,95,56,72,35,68,195,2255.6,180,30,30,30,120,56.96137529,57.01616031,62.55694947,62.67023363,65.7342668,65.40021046,0.027738613,55.27162652,0,14.62991041,33,41,61.57586984,61.54813123,54.54545455,52.17391304,23,22,20
0,0,95,95,56,72,35,68,195,2255.6,180,30,30,30,120,56.96137529,57.01616031,62.55694947,62.67023363,65.7342668,65.40021046,0.027738613,55.27162652,0,14.62991041,33,41,61.57586984,61.54813123,54.54545455,52.17391304,23,22,20
0,0,95,95,56,72,35,68,195,2255.6,180,30,30,30,120,56.96137529,57.01616031,62.55694947,62.67023363,65.7342668,65.40021046,0.027738613,55.27162652,0,14.62991041,33,41,61.57586984,61.54813123,54.54545455,52.17391304,23,22,20
0,0,95,95,56,72,35,68,195,2255.6,180,30,30,30,120,56.96137529,57.01616031,62.55694947,62.67023363,65.7342668,65.40021046,0.027738613,55.27162652,0,14.62991041,33,41,61.57586984,61.54813123,54.54545455,52.17391304,23,22,20
0,0,95,95,50,72,18,95,2300,100,300,30,30,360,60,59.35784221,60.02299357,61.63114194,62.58455576,64.342683,64.25773692,1.635826484,47.05011813,0,0,28,29,62.43227306,60.79644658,41.17647059,25,52,34,0.4
0,0,95,95,50,72,18,95,900,36,300,30,30,360,60,61.74610709,60.23845611,63.55169381,60.90867766,65.60658689,62.31136391,3.123988863,44.3928981,0,11.65605171,36,36,62.19121013,59.06722127,63.63636364,50,30,22,0.4
0,0,95,95,50,72,18,95,6600,275,300,30,30,840,60,63.78394605,61.22884259,64.91012492,63.70134301,66.83330422,65.84214481,0.316115061,64.09181679,0,51.54609615,30,34,62.83686349,62.52074843,65.2173913,44.44444444,36,23,0.4
0,0,95,95,50,72,18,95,6600,400,300,30,30,960,60,63.78394605,61.22884259,64.91012492,63.70134301,66.83330422,65.84214481,0.316115061,64.09181679,0,51.54609615,30,34,62.83686349,62.52074843,65.2173913,44.44444444,36,23,0.4
0,0,95,95,62,72,18,95,6600,400,300,30,30,960,60,63.78394605,61.22884259,64.91012492,63.70134301,66.83330422,65.84214481,0.316115061,64.09181679,0,51.54609615,30,34,62.83686349,62.52074843,65.2173913,44.44444444,36,23,0.4
1,1,95,95,63,72,30,72,1354,40,300,30,30,120,300,63.35803825,78.07613448,66.40760725,82.60028235,69.0151046,84.95999144,14.46366833,59.04099698,5.165548596,27.3375403,33,37,79.95613372,65.49246539,66.66666667,45.94594595,48,37,0.5
1,1,95,95,63,72,30,72,1363,40,300,30,30,120,300,63.35803825,71.9747304,66.40760725,76.57249641,69.0151046,80.12759003,9.310752995,49.13340705,0,10.32317856,27,33,74.80321839,65.49246539,52.83018868,45.94594595,53,37,0.5
1,1,95,95,63,72,30,72,912,40,300,30,30,120,300,61.17610128,75.58165725,63.94179702,79.86771969,66.21564921,82.23302298,14.30947512,59.04099698,0,27.3375403,29,30,77.65620794,63.34673283,60.41666667,40.54054054,48,37,0.5
1,1,95,95,63,72,30,72,920,40,300,30,30,120,300,61.17610128,70.67773356,63.94179702,75.08548011,66.21564921,78.59351466,10.09377954,34.74524263,0,7.550841333,29,33,73.44051237,63.34673283,50.94339623,40.54054054,53,37,0.5
1,1,95,95,63,72,30,72,603,40,300,30,30,120,300,76.53878378,76.40080555,80.77210741,81.61707427,82.56581652,86.42148921,0.739962085,65.11386082,13.98670913,35.76156574,28,37,79.14912066,78.40915857,62.96296296,62.5,54,48,0.5
1,1,98,98,65,72,34,72,2725,50,120,30,30,120,600,66.46879344,68.47641389,70.60226766,72.65890509,72.40401239,75.0727808,1.980271386,40.6465033,0,26.95663841,24,24,70.81635085,68.83607947,47.91666667,47.82608696,48,46,1
1,1,98,98,65,72,34,72,2300,50,120,30,30,120,600,70.72938962,56.50682647,75.00535753,58.44387328,77.07927637,63.65828086,15.03984409,57.46406938,0,42.24891758,36,42,72.50447571,57.46463162,58.97435897,52.17391304,39,23,1
1,0,95,95,69,72,34,72,2725,50,120,30,30,330,600,66.46879344,68.47641389,70.51766808,72.57276392,71.77899958,74.46008354,1.991862898,39.56083168,0,25.86266367,24,24,70.71640474,68.72454185,47.91666667,47.82608696,48,46,1
1,1,95,95,60,68,18,68,5620,10,120,20,10,330,300,66.46879344,68.47641389,69.63578564,71.72533481,70.88855732,73.59748028,2.026210915,39.56083168,0,23.94474182,24,24,69.87812488,67.85191397,47.91666667,47.82608696,48,46,0.25
1,1,95,95,60,68,18,68,5620,25,120,20,10,330,300,66.46879344,68.47641389,69.63578564,71.72533481,70.88855732,73.59748028,2.026210915,39.56083168,0,23.94474182,24,24,69.87812488,67.85191397,47.91666667,47.82608696,48,46,0.25
1,1,95,95,60,68,18,68,5620,50,120,20,10,330,300,66.46879344,68.47641389,69.63578564,71.72533481,70.88855732,73.59748028,2.026210915,39.56083168,0,23.94474182,24,24,69.87812488,67.85191397,47.91666667,47.82608696,48,46,0.25
1,1,95,95,60,68,18,68,5620,100,120,20,10,330,300,66.46879344,68.47641389,69.63578564,71.72533481,70.88855732,73.59748028,2.026210915,39.56083168,0,23.94474182,24,24,69.87812488,67.85191397,47.91666667,47.82608696,48,46,0.25
1,1,95,95,55,72,35,72,118,837.7,180,30,30,30,420,51.41910106,54.31075138,56.73102046,59.94567238,59.45271478,62.21888743,3.140146883,34.16936734,8.208242386,11.84987125,33,36,59.06645682,55.92630994,55,52.38095238,21,20,20
1,1,95,95,55,72,35,72,118,937.95,180,30,30,30,420,51.41910106,54.31075138,56.73102046,59.94567238,59.45271478,62.21888743,3.140146883,34.16936734,8.208242386,11.84987125,33,36,59.06645682,55.92630994,55,52.38095238,21,20,20
1,1,95,95,55,72,35,72,118,887.25,180,30,30,30,420,51.41910106,54.31075138,56.73102046,59.94567238,59.45271478,62.21888743,3.140146883,34.16936734,8.208242386,11.84987125,33,36,59.06645682,55.92630994,55,52.38095238,21,20,20
1,1,95,95,55,72,35,72,94,837.7,180,30,30,30,420,52.31587698,53.89650019,57.48402234,59.16647568,60.5510728,60.63102011,1.540070915,0,4.855240219,0,32,45,58.4154812,56.87541029,52.63157895,50,22,19,20
1,1,95,95,55,72,35,72,94,937.95,180,30,30,30,420,52.31587698,53.89650019,57.48402234,59.16647568,60.5510728,60.63102011,1.540070915,0,4.855240219,0,32,45,58.4154812,56.87541029,52.63157895,50,22,19,20
1,1,95,95,55,72,35,72,94,887.25,180,30,30,30,420,52.31587698,53.89650019,57.48402234,59.16647568,60.5510728,60.63102011,1.540070915,0,4.855240219,0,32,45,58.4154812,56.87541029,52.63157895,50,22,19,20
1,1,95,95,55,72,35,72,118,837.7,180,30,30,30,420,54.89636575,54.88753071,59.7324895,60.42715261,61.14198809,62.87349796,0.393044546,36.15232059,0,0,32,36,59.31202701,58.91898247,61.11111111,50,22,18,20
1,1,95,95,55,72,35,72,118,937.95,180,30,30,30,420,54.89636575,54.88753071,59.7324895,60.42715261,61.14198809,62.87349796,0.393044546,36.15232059,0,0,32,36,59.31202701,58.91898247,61.11111111,50,22,18,20
